ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
3723_Norman_Niles_#3_entry_rating,3723,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-43-45.mp4,1,1.74,1.74,1.74,0.0,0.0
3723_Norman_Niles_#3_exit_rating,3723,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-43-45.mp4,1,5.62,5.62,5.62,0.0,0.0
3724_Norman_Niles_#3_entry_rating,3724,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-44-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3724_Norman_Niles_#3_exit_rating,3724,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-44-45.mp4,3,6.25,8.84,3.02,5.82,2.96
3725_Norman_Niles_#3_entry_rating,3725,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-45-45.mp4,2,7.14,7.5,6.77,0.74,0.52
3725_Norman_Niles_#3_exit_rating,3725,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-45-45.mp4,4,6.43,9.16,1.96,7.2,3.17
3726_Norman_Niles_#3_entry_rating,3726,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3726_Norman_Niles_#3_exit_rating,3726,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-46-45.mp4,2,8.68,9.76,7.6,2.16,1.52
3727_Norman_Niles_#3_entry_rating,3727,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-47-45.mp4,1,3.1,3.1,3.1,0.0,0.0
3727_Norman_Niles_#3_exit_rating,3727,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-47-45.mp4,1,6.59,6.59,6.59,0.0,0.0
3728_Norman_Niles_#3_entry_rating,3728,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-48-45.mp4,1,5.64,5.64,5.64,0.0,0.0
3728_Norman_Niles_#3_exit_rating,3728,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-48-45.mp4,1,10.63,10.63,10.63,0.0,0.0
3729_Norman_Niles_#3_entry_rating,3729,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-49-45.mp4,3,6.76,8.89,5.07,3.82,1.95
3729_Norman_Niles_#3_exit_rating,3729,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-49-45.mp4,3,5.11,7.77,1.61,6.16,3.16
3730_Norman_Niles_#3_entry_rating,3730,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-50-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3730_Norman_Niles_#3_exit_rating,3730,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-50-45.mp4,2,7.26,8.14,6.38,1.77,1.25
3731_Norman_Niles_#3_entry_rating,3731,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-51-45.mp4,2,8.17,8.69,7.65,1.04,0.74
3731_Norman_Niles_#3_exit_rating,3731,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-51-45.mp4,1,9.39,9.39,9.39,0.0,0.0
3732_Norman_Niles_#3_entry_rating,3732,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-52-45.mp4,1,9.82,9.82,9.82,0.0,0.0
3732_Norman_Niles_#3_exit_rating,3732,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-52-45.mp4,1,7.82,7.82,7.82,0.0,0.0
3733_Norman_Niles_#3_entry_rating,3733,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-53-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3733_Norman_Niles_#3_exit_rating,3733,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-53-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3734_Norman_Niles_#3_entry_rating,3734,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-54-45.mp4,1,5.62,5.62,5.62,0.0,0.0
3734_Norman_Niles_#3_exit_rating,3734,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-54-45.mp4,2,7.49,7.55,7.42,0.13,0.09
3735_Norman_Niles_#3_entry_rating,3735,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-55-45.mp4,4,3.16,4.83,2.3,2.53,1.18
3735_Norman_Niles_#3_exit_rating,3735,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-55-45.mp4,1,6.57,6.57,6.57,0.0,0.0
3736_Norman_Niles_#3_entry_rating,3736,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-56-45.mp4,5,5.33,7.18,2.5,4.68,1.76
3736_Norman_Niles_#3_exit_rating,3736,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-56-45.mp4,3,6.87,8.09,5.26,2.83,1.45
3737_Norman_Niles_#3_entry_rating,3737,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-08-57-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3737_Norman_Niles_#3_exit_rating,3737,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-08-57-45.mp4,1,9.2,9.2,9.2,0.0,0.0
3834_Norman_Niles_#3_entry_rating,3834,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-10-34-45.mp4,6,5.97,7.6,2.37,5.23,1.95
3834_Norman_Niles_#3_exit_rating,3834,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-10-34-45.mp4,8,7.87,10.26,6.42,3.84,1.41
3835_Norman_Niles_#3_entry_rating,3835,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-10-35-45.mp4,14,7.09,10.0,4.86,5.14,1.37
3835_Norman_Niles_#3_exit_rating,3835,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-10-35-45.mp4,7,8.31,11.77,6.97,4.8,1.67
3836_Norman_Niles_#3_entry_rating,3836,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-10-36-45.mp4,15,5.35,8.23,0.96,7.27,2.44
3836_Norman_Niles_#3_exit_rating,3836,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-10-36-45.mp4,16,6.88,11.2,0.6,10.6,2.71
3837_Norman_Niles_#3_entry_rating,3837,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-10-37-45.mp4,9,7.63,15.11,3.0,12.11,3.47
3837_Norman_Niles_#3_exit_rating,3837,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-10-37-45.mp4,6,6.57,11.52,2.18,9.34,3.25
3838_Norman_Niles_#3_entry_rating,3838,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-10-38-45.mp4,11,5.85,9.79,1.34,8.45,2.73
3838_Norman_Niles_#3_exit_rating,3838,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-10-38-45.mp4,8,9.17,11.87,7.82,4.05,1.53
3839_Norman_Niles_#3_entry_rating,3839,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-10-39-45.mp4,9,6.14,10.43,3.11,7.32,2.18
3839_Norman_Niles_#3_exit_rating,3839,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-10-39-45.mp4,9,9.74,14.35,1.02,13.33,4.12
3840_Norman_Niles_#3_entry_rating,3840,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-10-40-45.mp4,15,3.5,8.11,0.78,7.33,2.52
3840_Norman_Niles_#3_exit_rating,3840,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-10-40-45.mp4,4,8.4,9.67,6.74,2.93,1.37
3841_Norman_Niles_#3_entry_rating,3841,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-10-41-45.mp4,11,7.12,9.19,5.51,3.68,1.22
3841_Norman_Niles_#3_exit_rating,3841,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-25-10-41-45.mp4,12,8.26,10.7,6.25,4.45,1.53
3842_Norman_Niles_#3_entry_rating,3842,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-25-10-42-45.mp4,11,6.73,9.5,4.16,5.35,1.96
