ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
112_Norman_Niles_#4_entry_rating,112,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-52-45.mp4,0,0.0,0.0,0.0,0.0,0.0
112_Norman_Niles_#4_exit_rating,112,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-52-45.mp4,1,6.43,6.43,6.43,0.0,0.0
113_Norman_Niles_#4_entry_rating,113,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-53-45.mp4,0,0.0,0.0,0.0,0.0,0.0
113_Norman_Niles_#4_exit_rating,113,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-53-45.mp4,0,0.0,0.0,0.0,0.0,0.0
114_Norman_Niles_#4_entry_rating,114,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-54-45.mp4,0,0.0,0.0,0.0,0.0,0.0
114_Norman_Niles_#4_exit_rating,114,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-54-45.mp4,0,0.0,0.0,0.0,0.0,0.0
115_Norman_Niles_#4_entry_rating,115,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-55-45.mp4,2,4.12,4.54,3.71,0.83,0.58
115_Norman_Niles_#4_exit_rating,115,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-55-45.mp4,0,0.0,0.0,0.0,0.0,0.0
116_Norman_Niles_#4_entry_rating,116,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-56-45.mp4,0,0.0,0.0,0.0,0.0,0.0
116_Norman_Niles_#4_exit_rating,116,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-56-45.mp4,0,0.0,0.0,0.0,0.0,0.0
117_Norman_Niles_#4_entry_rating,117,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-57-45.mp4,3,3.68,4.76,1.99,2.77,1.48
117_Norman_Niles_#4_exit_rating,117,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-57-45.mp4,2,10.39,10.6,10.18,0.42,0.3
118_Norman_Niles_#4_entry_rating,118,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-58-45.mp4,0,0.0,0.0,0.0,0.0,0.0
118_Norman_Niles_#4_exit_rating,118,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-58-45.mp4,1,9.36,9.36,9.36,0.0,0.0
119_Norman_Niles_#4_entry_rating,119,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-59-45.mp4,2,4.32,4.84,3.79,1.05,0.74
119_Norman_Niles_#4_exit_rating,119,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-59-45.mp4,2,4.95,7.22,2.68,4.54,3.21
120_Norman_Niles_#4_entry_rating,120,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-00-45.mp4,0,0.0,0.0,0.0,0.0,0.0
120_Norman_Niles_#4_exit_rating,120,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-00-45.mp4,1,11.38,11.38,11.38,0.0,0.0
121_Norman_Niles_#4_entry_rating,121,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-01-45.mp4,1,4.88,4.88,4.88,0.0,0.0
121_Norman_Niles_#4_exit_rating,121,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-01-45.mp4,1,7.69,7.69,7.69,0.0,0.0
122_Norman_Niles_#4_entry_rating,122,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-02-45.mp4,1,3.73,3.73,3.73,0.0,0.0
122_Norman_Niles_#4_exit_rating,122,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-02-45.mp4,0,0.0,0.0,0.0,0.0,0.0
