ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
3_Norman_Niles_#4_entry_rating,3,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-03-45.mp4,1,4.06,4.06,4.06,0.0,0.0
3_Norman_Niles_#4_exit_rating,3,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-06-03-45.mp4,1,12.8,12.8,12.8,0.0,0.0
4_Norman_Niles_#4_entry_rating,4,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-04-45.mp4,1,6.44,6.44,6.44,0.0,0.0
4_Norman_Niles_#4_exit_rating,4,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-06-04-45.mp4,1,8.57,8.57,8.57,0.0,0.0
5_Norman_Niles_#4_entry_rating,5,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-05-45.mp4,0,0.0,0.0,0.0,0.0,0.0
5_Norman_Niles_#4_exit_rating,5,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-06-05-45.mp4,0,0.0,0.0,0.0,0.0,0.0
6_Norman_Niles_#4_entry_rating,6,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-06-45.mp4,0,0.0,0.0,0.0,0.0,0.0
6_Norman_Niles_#4_exit_rating,6,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-06-06-45.mp4,0,0.0,0.0,0.0,0.0,0.0
7_Norman_Niles_#4_entry_rating,7,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-07-45.mp4,1,5.78,5.78,5.78,0.0,0.0
7_Norman_Niles_#4_exit_rating,7,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-06-07-45.mp4,1,15.55,15.55,15.55,0.0,0.0
8_Norman_Niles_#4_entry_rating,8,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-08-45.mp4,1,6.41,6.41,6.41,0.0,0.0
8_Norman_Niles_#4_exit_rating,8,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-06-08-45.mp4,0,0.0,0.0,0.0,0.0,0.0
9_Norman_Niles_#4_entry_rating,9,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-09-45.mp4,1,3.38,3.38,3.38,0.0,0.0
9_Norman_Niles_#4_exit_rating,9,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-06-09-45.mp4,0,0.0,0.0,0.0,0.0,0.0
10_Norman_Niles_#4_entry_rating,10,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-10-45.mp4,0,0.0,0.0,0.0,0.0,0.0
10_Norman_Niles_#4_exit_rating,10,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-06-10-45.mp4,1,7.55,7.55,7.55,0.0,0.0
11_Norman_Niles_#4_entry_rating,11,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-11-45.mp4,0,0.0,0.0,0.0,0.0,0.0
11_Norman_Niles_#4_exit_rating,11,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-06-11-45.mp4,0,0.0,0.0,0.0,0.0,0.0
12_Norman_Niles_#4_entry_rating,12,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-12-45.mp4,1,6.33,6.33,6.33,0.0,0.0
12_Norman_Niles_#4_exit_rating,12,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-06-12-45.mp4,1,8.94,8.94,8.94,0.0,0.0
13_Norman_Niles_#4_entry_rating,13,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-13-45.mp4,1,0.54,0.54,0.54,0.0,0.0
13_Norman_Niles_#4_exit_rating,13,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-06-13-45.mp4,1,9.97,9.97,9.97,0.0,0.0
14_Norman_Niles_#4_entry_rating,14,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-14-45.mp4,1,4.87,4.87,4.87,0.0,0.0
14_Norman_Niles_#4_exit_rating,14,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-06-14-45.mp4,0,0.0,0.0,0.0,0.0,0.0
15_Norman_Niles_#4_entry_rating,15,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-06-15-45.mp4,1,6.73,6.73,6.73,0.0,0.0
