ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
2932_Norman_Niles_#1_entry_rating,2932,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-20-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2932_Norman_Niles_#1_exit_rating,2932,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-20-45.mp4,2,5.98,6.06,5.9,0.15,0.11
2933_Norman_Niles_#1_entry_rating,2933,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-21-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2933_Norman_Niles_#1_exit_rating,2933,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-21-45.mp4,2,4.62,7.95,1.29,6.66,4.71
2934_Norman_Niles_#1_entry_rating,2934,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-22-45.mp4,1,7.57,7.57,7.57,0.0,0.0
2934_Norman_Niles_#1_exit_rating,2934,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-22-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2935_Norman_Niles_#1_entry_rating,2935,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-23-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2935_Norman_Niles_#1_exit_rating,2935,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-23-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2936_Norman_Niles_#1_entry_rating,2936,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-24-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2936_Norman_Niles_#1_exit_rating,2936,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-24-45.mp4,3,7.69,9.4,6.0,3.4,1.7
2937_Norman_Niles_#1_entry_rating,2937,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-25-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2937_Norman_Niles_#1_exit_rating,2937,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-25-45.mp4,3,5.75,7.65,4.49,3.15,1.67
2938_Norman_Niles_#1_entry_rating,2938,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-26-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2938_Norman_Niles_#1_exit_rating,2938,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-26-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2939_Norman_Niles_#1_entry_rating,2939,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-27-45.mp4,1,6.12,6.12,6.12,0.0,0.0
2939_Norman_Niles_#1_exit_rating,2939,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-27-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2940_Norman_Niles_#1_entry_rating,2940,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-28-45.mp4,2,6.25,6.51,6.0,0.5,0.35
2940_Norman_Niles_#1_exit_rating,2940,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-28-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2941_Norman_Niles_#1_entry_rating,2941,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-29-45.mp4,3,8.56,10.03,5.77,4.26,2.41
2941_Norman_Niles_#1_exit_rating,2941,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-29-45.mp4,2,4.83,8.42,1.24,7.19,5.08
2942_Norman_Niles_#1_entry_rating,2942,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-30-45.mp4,1,4.9,4.9,4.9,0.0,0.0
2942_Norman_Niles_#1_exit_rating,2942,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-30-45.mp4,1,5.14,5.14,5.14,0.0,0.0
2967_Norman_Niles_#1_entry_rating,2967,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-55-45.mp4,2,7.4,8.9,5.91,2.99,2.12
2967_Norman_Niles_#1_exit_rating,2967,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-55-45.mp4,2,5.65,6.19,5.1,1.09,0.77
2968_Norman_Niles_#1_entry_rating,2968,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-56-45.mp4,1,6.78,6.78,6.78,0.0,0.0
2968_Norman_Niles_#1_exit_rating,2968,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-56-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2969_Norman_Niles_#1_entry_rating,2969,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-57-45.mp4,3,6.27,8.62,4.16,4.46,2.24
2969_Norman_Niles_#1_exit_rating,2969,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-57-45.mp4,2,6.12,6.3,5.95,0.35,0.25
2970_Norman_Niles_#1_entry_rating,2970,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-58-45.mp4,1,7.81,7.81,7.81,0.0,0.0
2970_Norman_Niles_#1_exit_rating,2970,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-58-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2971_Norman_Niles_#1_entry_rating,2971,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-07-59-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2971_Norman_Niles_#1_exit_rating,2971,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-07-59-45.mp4,1,9.58,9.58,9.58,0.0,0.0
2972_Norman_Niles_#1_entry_rating,2972,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-00-45.mp4,3,3.52,4.86,2.16,2.71,1.35
2972_Norman_Niles_#1_exit_rating,2972,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-00-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2973_Norman_Niles_#1_entry_rating,2973,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-01-45.mp4,2,5.12,5.38,4.87,0.5,0.36
2973_Norman_Niles_#1_exit_rating,2973,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-01-45.mp4,1,9.15,9.15,9.15,0.0,0.0
2974_Norman_Niles_#1_entry_rating,2974,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-02-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2974_Norman_Niles_#1_exit_rating,2974,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-02-45.mp4,2,6.05,9.81,2.29,7.52,5.32
2975_Norman_Niles_#1_entry_rating,2975,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-03-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2975_Norman_Niles_#1_exit_rating,2975,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-03-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2976_Norman_Niles_#1_entry_rating,2976,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-04-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2976_Norman_Niles_#1_exit_rating,2976,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-04-45.mp4,3,7.38,10.52,5.63,4.9,2.73
2977_Norman_Niles_#1_entry_rating,2977,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-05-45.mp4,1,8.46,8.46,8.46,0.0,0.0
2977_Norman_Niles_#1_exit_rating,2977,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-05-45.mp4,2,7.5,9.54,5.46,4.07,2.88
2978_Norman_Niles_#1_entry_rating,2978,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-06-45.mp4,1,5.11,5.11,5.11,0.0,0.0
2978_Norman_Niles_#1_exit_rating,2978,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-06-45.mp4,3,4.8,6.69,2.39,4.3,2.19
2979_Norman_Niles_#1_entry_rating,2979,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-07-45.mp4,1,4.48,4.48,4.48,0.0,0.0
2979_Norman_Niles_#1_exit_rating,2979,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-07-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2980_Norman_Niles_#1_entry_rating,2980,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-08-45.mp4,1,8.22,8.22,8.22,0.0,0.0
2980_Norman_Niles_#1_exit_rating,2980,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-08-45.mp4,1,8.06,8.06,8.06,0.0,0.0
2981_Norman_Niles_#1_entry_rating,2981,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-09-45.mp4,2,5.62,6.21,5.02,1.19,0.84
2981_Norman_Niles_#1_exit_rating,2981,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-09-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2982_Norman_Niles_#1_entry_rating,2982,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-10-45.mp4,2,5.48,6.8,4.16,2.64,1.86
2982_Norman_Niles_#1_exit_rating,2982,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-10-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2983_Norman_Niles_#1_entry_rating,2983,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-11-45.mp4,2,6.02,6.1,5.95,0.14,0.1
2983_Norman_Niles_#1_exit_rating,2983,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-11-45.mp4,2,4.4,4.42,4.38,0.05,0.03
2984_Norman_Niles_#1_entry_rating,2984,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-12-45.mp4,2,9.75,11.85,7.66,4.18,2.96
2984_Norman_Niles_#1_exit_rating,2984,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-12-45.mp4,4,4.61,6.97,1.14,5.82,2.72
2985_Norman_Niles_#1_entry_rating,2985,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-13-45.mp4,1,5.83,5.83,5.83,0.0,0.0
2985_Norman_Niles_#1_exit_rating,2985,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-13-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2986_Norman_Niles_#1_entry_rating,2986,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-14-45.mp4,2,7.34,7.87,6.8,1.07,0.75
2986_Norman_Niles_#1_exit_rating,2986,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-14-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2987_Norman_Niles_#1_entry_rating,2987,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-15-45.mp4,1,4.15,4.15,4.15,0.0,0.0
2987_Norman_Niles_#1_exit_rating,2987,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-15-45.mp4,2,6.41,7.01,5.81,1.19,0.84
2988_Norman_Niles_#1_entry_rating,2988,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-16-45.mp4,2,7.26,7.31,7.21,0.1,0.07
2988_Norman_Niles_#1_exit_rating,2988,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-16-45.mp4,3,4.0,5.26,1.99,3.28,1.76
2989_Norman_Niles_#1_entry_rating,2989,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-17-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2989_Norman_Niles_#1_exit_rating,2989,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-17-45.mp4,3,5.28,7.94,3.49,4.45,2.35
2990_Norman_Niles_#1_entry_rating,2990,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-18-45.mp4,2,6.04,7.06,5.03,2.03,1.43
2990_Norman_Niles_#1_exit_rating,2990,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-18-45.mp4,1,7.85,7.85,7.85,0.0,0.0
2991_Norman_Niles_#1_entry_rating,2991,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-19-45.mp4,1,4.53,4.53,4.53,0.0,0.0
2991_Norman_Niles_#1_exit_rating,2991,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-19-45.mp4,4,5.47,6.05,4.27,1.77,0.81
2992_Norman_Niles_#1_entry_rating,2992,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-20-45.mp4,2,7.27,7.67,6.86,0.81,0.57
2992_Norman_Niles_#1_exit_rating,2992,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-20-45.mp4,2,4.59,5.07,4.11,0.97,0.68
2993_Norman_Niles_#1_entry_rating,2993,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-21-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2993_Norman_Niles_#1_exit_rating,2993,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-21-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2994_Norman_Niles_#1_entry_rating,2994,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-22-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2994_Norman_Niles_#1_exit_rating,2994,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-22-45.mp4,1,5.59,5.59,5.59,0.0,0.0
2995_Norman_Niles_#1_entry_rating,2995,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-23-45.mp4,1,2.6,2.6,2.6,0.0,0.0
2995_Norman_Niles_#1_exit_rating,2995,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-23-45.mp4,1,7.85,7.85,7.85,0.0,0.0
2996_Norman_Niles_#1_entry_rating,2996,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-24-45.mp4,1,6.32,6.32,6.32,0.0,0.0
2996_Norman_Niles_#1_exit_rating,2996,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-24-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2997_Norman_Niles_#1_entry_rating,2997,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-25-45.mp4,1,3.87,3.87,3.87,0.0,0.0
2997_Norman_Niles_#1_exit_rating,2997,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-25-45.mp4,5,5.66,6.32,3.86,2.46,1.02
2998_Norman_Niles_#1_entry_rating,2998,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-26-45.mp4,1,6.55,6.55,6.55,0.0,0.0
2998_Norman_Niles_#1_exit_rating,2998,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-26-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2999_Norman_Niles_#1_entry_rating,2999,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-27-45.mp4,1,7.35,7.35,7.35,0.0,0.0
2999_Norman_Niles_#1_exit_rating,2999,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-27-45.mp4,1,4.43,4.43,4.43,0.0,0.0
3000_Norman_Niles_#1_entry_rating,3000,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-28-45.mp4,2,5.18,6.11,4.25,1.86,1.32
3000_Norman_Niles_#1_exit_rating,3000,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-28-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3001_Norman_Niles_#1_entry_rating,3001,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-29-45.mp4,1,7.4,7.4,7.4,0.0,0.0
3001_Norman_Niles_#1_exit_rating,3001,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-29-45.mp4,1,5.66,5.66,5.66,0.0,0.0
3002_Norman_Niles_#1_entry_rating,3002,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-30-45.mp4,1,8.15,8.15,8.15,0.0,0.0
3002_Norman_Niles_#1_exit_rating,3002,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-08-30-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3003_Norman_Niles_#1_entry_rating,3003,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-08-31-45.mp4,0,0.0,0.0,0.0,0.0,0.0
