ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
2232_Norman_Niles_#3_entry_rating,2232,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-07-32-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2232_Norman_Niles_#3_exit_rating,2232,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-07-32-45.mp4,1,4.63,4.63,4.63,0.0,0.0
2233_Norman_Niles_#3_entry_rating,2233,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-07-33-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2233_Norman_Niles_#3_exit_rating,2233,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-07-33-45.mp4,1,6.93,6.93,6.93,0.0,0.0
2256_Norman_Niles_#3_entry_rating,2256,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-07-56-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2256_Norman_Niles_#3_exit_rating,2256,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-07-56-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2257_Norman_Niles_#3_entry_rating,2257,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-07-57-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2257_Norman_Niles_#3_exit_rating,2257,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-07-57-45.mp4,2,7.25,8.02,6.47,1.55,1.1
2258_Norman_Niles_#3_entry_rating,2258,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-07-58-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2258_Norman_Niles_#3_exit_rating,2258,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-07-58-45.mp4,3,4.29,9.27,1.79,7.47,4.31
2259_Norman_Niles_#3_entry_rating,2259,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-07-59-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2259_Norman_Niles_#3_exit_rating,2259,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-07-59-45.mp4,2,6.54,8.14,4.93,3.21,2.27
2260_Norman_Niles_#3_entry_rating,2260,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-08-00-45.mp4,1,5.34,5.34,5.34,0.0,0.0
2260_Norman_Niles_#3_exit_rating,2260,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-08-00-45.mp4,1,5.93,5.93,5.93,0.0,0.0
2261_Norman_Niles_#3_entry_rating,2261,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-08-01-45.mp4,1,3.21,3.21,3.21,0.0,0.0
2261_Norman_Niles_#3_exit_rating,2261,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-08-01-45.mp4,3,7.7,8.34,6.78,1.56,0.82
2262_Norman_Niles_#3_entry_rating,2262,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-08-02-45.mp4,1,8.98,8.98,8.98,0.0,0.0
2262_Norman_Niles_#3_exit_rating,2262,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-08-02-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2263_Norman_Niles_#3_entry_rating,2263,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-08-03-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2263_Norman_Niles_#3_exit_rating,2263,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-08-03-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2264_Norman_Niles_#3_entry_rating,2264,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-08-04-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2264_Norman_Niles_#3_exit_rating,2264,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-08-04-45.mp4,1,7.63,7.63,7.63,0.0,0.0
2265_Norman_Niles_#3_entry_rating,2265,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-08-05-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2265_Norman_Niles_#3_exit_rating,2265,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-08-05-45.mp4,1,5.08,5.08,5.08,0.0,0.0
2266_Norman_Niles_#3_entry_rating,2266,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-08-06-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2266_Norman_Niles_#3_exit_rating,2266,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-08-06-45.mp4,1,3.33,3.33,3.33,0.0,0.0
2267_Norman_Niles_#3_entry_rating,2267,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-08-07-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2267_Norman_Niles_#3_exit_rating,2267,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-08-07-45.mp4,0,0.0,0.0,0.0,0.0,0.0
2268_Norman_Niles_#3_entry_rating,2268,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-23-08-08-45.mp4,1,4.66,4.66,4.66,0.0,0.0
2268_Norman_Niles_#3_exit_rating,2268,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-23-08-08-45.mp4,1,7.02,7.02,7.02,0.0,0.0
