ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
112_Norman_Niles_#1_entry_rating,112,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-07-52-45.mp4,0,0.0,0.0,0.0,0.0,0.0
112_Norman_Niles_#1_exit_rating,112,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-07-52-45.mp4,2,5.35,5.79,4.91,0.89,0.63
113_Norman_Niles_#1_entry_rating,113,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-07-53-45.mp4,0,0.0,0.0,0.0,0.0,0.0
113_Norman_Niles_#1_exit_rating,113,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-07-53-45.mp4,1,7.18,7.18,7.18,0.0,0.0
114_Norman_Niles_#1_entry_rating,114,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-07-54-45.mp4,0,0.0,0.0,0.0,0.0,0.0
114_Norman_Niles_#1_exit_rating,114,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-07-54-45.mp4,4,7.11,8.3,5.84,2.46,1.01
115_Norman_Niles_#1_entry_rating,115,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-07-55-45.mp4,5,4.6,7.11,2.17,4.94,1.78
115_Norman_Niles_#1_exit_rating,115,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-07-55-45.mp4,1,5.42,5.42,5.42,0.0,0.0
116_Norman_Niles_#1_entry_rating,116,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-07-56-45.mp4,0,0.0,0.0,0.0,0.0,0.0
116_Norman_Niles_#1_exit_rating,116,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-07-56-45.mp4,1,6.84,6.84,6.84,0.0,0.0
117_Norman_Niles_#1_entry_rating,117,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-07-57-45.mp4,1,10.01,10.01,10.01,0.0,0.0
117_Norman_Niles_#1_exit_rating,117,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-07-57-45.mp4,3,6.18,6.79,5.3,1.49,0.78
118_Norman_Niles_#1_entry_rating,118,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-07-58-45.mp4,1,6.46,6.46,6.46,0.0,0.0
118_Norman_Niles_#1_exit_rating,118,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-07-58-45.mp4,0,0.0,0.0,0.0,0.0,0.0
119_Norman_Niles_#1_entry_rating,119,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-07-59-45.mp4,0,0.0,0.0,0.0,0.0,0.0
119_Norman_Niles_#1_exit_rating,119,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-07-59-45.mp4,4,5.42,6.05,5.17,0.88,0.42
120_Norman_Niles_#1_entry_rating,120,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-08-00-45.mp4,0,0.0,0.0,0.0,0.0,0.0
120_Norman_Niles_#1_exit_rating,120,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-08-00-45.mp4,0,0.0,0.0,0.0,0.0,0.0
121_Norman_Niles_#1_entry_rating,121,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-08-01-45.mp4,2,0.63,1.01,0.26,0.76,0.54
121_Norman_Niles_#1_exit_rating,121,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-08-01-45.mp4,0,0.0,0.0,0.0,0.0,0.0
122_Norman_Niles_#1_entry_rating,122,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-08-02-45.mp4,0,0.0,0.0,0.0,0.0,0.0
122_Norman_Niles_#1_exit_rating,122,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-08-02-45.mp4,0,0.0,0.0,0.0,0.0,0.0
123_Norman_Niles_#1_entry_rating,123,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-08-03-45.mp4,2,6.41,6.73,6.08,0.64,0.45
123_Norman_Niles_#1_exit_rating,123,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-08-03-45.mp4,1,5.77,5.77,5.77,0.0,0.0
124_Norman_Niles_#1_entry_rating,124,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-08-04-45.mp4,1,6.07,6.07,6.07,0.0,0.0
124_Norman_Niles_#1_exit_rating,124,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-08-04-45.mp4,0,0.0,0.0,0.0,0.0,0.0
125_Norman_Niles_#1_entry_rating,125,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-08-05-45.mp4,0,0.0,0.0,0.0,0.0,0.0
125_Norman_Niles_#1_exit_rating,125,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-08-05-45.mp4,0,0.0,0.0,0.0,0.0,0.0
126_Norman_Niles_#1_entry_rating,126,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-08-06-45.mp4,0,0.0,0.0,0.0,0.0,0.0
126_Norman_Niles_#1_exit_rating,126,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-08-06-45.mp4,3,7.35,9.21,5.08,4.13,2.1
181_Norman_Niles_#1_entry_rating,181,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-09-01-45.mp4,1,7.2,7.2,7.2,0.0,0.0
181_Norman_Niles_#1_exit_rating,181,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-09-01-45.mp4,9,5.6,7.79,0.88,6.91,2.13
182_Norman_Niles_#1_entry_rating,182,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-09-02-45.mp4,1,5.58,5.58,5.58,0.0,0.0
182_Norman_Niles_#1_exit_rating,182,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-09-02-45.mp4,4,4.67,6.12,2.15,3.96,1.84
183_Norman_Niles_#1_entry_rating,183,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-09-03-45.mp4,2,10.0,12.61,7.39,5.22,3.69
183_Norman_Niles_#1_exit_rating,183,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-09-03-45.mp4,1,6.91,6.91,6.91,0.0,0.0
184_Norman_Niles_#1_entry_rating,184,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-09-04-45.mp4,3,6.97,8.89,5.34,3.54,1.79
184_Norman_Niles_#1_exit_rating,184,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-09-04-45.mp4,1,6.27,6.27,6.27,0.0,0.0
185_Norman_Niles_#1_entry_rating,185,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-09-05-45.mp4,4,6.06,7.68,3.85,3.84,1.69
185_Norman_Niles_#1_exit_rating,185,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-09-05-45.mp4,4,6.59,8.08,5.44,2.63,1.14
186_Norman_Niles_#1_entry_rating,186,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-09-06-45.mp4,3,4.82,8.6,0.93,7.67,3.83
186_Norman_Niles_#1_exit_rating,186,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-09-06-45.mp4,2,8.0,9.8,6.19,3.61,2.55
187_Norman_Niles_#1_entry_rating,187,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-09-07-45.mp4,4,5.96,6.32,5.3,1.02,0.47
187_Norman_Niles_#1_exit_rating,187,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-09-07-45.mp4,1,6.19,6.19,6.19,0.0,0.0
188_Norman_Niles_#1_entry_rating,188,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-09-08-45.mp4,4,5.85,6.89,5.11,1.77,0.74
188_Norman_Niles_#1_exit_rating,188,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-09-08-45.mp4,0,0.0,0.0,0.0,0.0,0.0
189_Norman_Niles_#1_entry_rating,189,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-09-09-45.mp4,3,4.65,4.81,4.4,0.41,0.22
189_Norman_Niles_#1_exit_rating,189,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-20-09-09-45.mp4,3,6.63,7.42,5.04,2.38,1.37
190_Norman_Niles_#1_entry_rating,190,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-20-09-10-45.mp4,4,7.76,13.79,4.57,9.22,4.19
