ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
1225_Norman_Niles_#3_entry_rating,1225,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-21-14-39-45.mp4,30,3.51,7.19,1.12,6.07,1.63
1225_Norman_Niles_#3_exit_rating,1225,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-21-14-39-45.mp4,22,6.21,12.39,1.53,10.87,2.82
1226_Norman_Niles_#3_entry_rating,1226,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-21-14-40-45.mp4,18,3.36,7.28,0.66,6.62,2.13
1226_Norman_Niles_#3_exit_rating,1226,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-21-14-40-45.mp4,30,6.22,9.08,1.91,7.17,1.52
1227_Norman_Niles_#3_entry_rating,1227,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-21-14-41-45.mp4,15,2.84,7.24,0.44,6.8,2.09
1227_Norman_Niles_#3_exit_rating,1227,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-21-14-41-45.mp4,27,6.56,11.8,1.35,10.45,2.2
1228_Norman_Niles_#3_entry_rating,1228,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-21-14-42-45.mp4,21,4.2,6.89,0.9,5.98,1.59
1228_Norman_Niles_#3_exit_rating,1228,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-21-14-42-45.mp4,25,6.96,13.33,4.51,8.82,2.18
1229_Norman_Niles_#3_entry_rating,1229,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-21-14-43-45.mp4,20,2.9,8.22,0.5,7.71,2.25
1229_Norman_Niles_#3_exit_rating,1229,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-21-14-43-45.mp4,31,6.39,13.31,1.7,11.61,2.1
1230_Norman_Niles_#3_entry_rating,1230,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-21-14-44-45.mp4,21,4.33,19.56,0.68,18.88,3.98
1230_Norman_Niles_#3_exit_rating,1230,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-21-14-44-45.mp4,24,6.08,12.09,1.49,10.6,2.07
1231_Norman_Niles_#3_entry_rating,1231,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-21-14-45-45.mp4,14,2.73,5.33,0.59,4.74,1.48
1231_Norman_Niles_#3_exit_rating,1231,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-21-14-45-45.mp4,25,6.45,10.6,2.06,8.54,2.23
1232_Norman_Niles_#3_entry_rating,1232,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-21-14-46-45.mp4,17,3.22,11.8,0.69,11.11,2.7
1232_Norman_Niles_#3_exit_rating,1232,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-21-14-46-45.mp4,30,5.87,11.53,1.76,9.77,2.43
1233_Norman_Niles_#3_entry_rating,1233,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-21-14-47-45.mp4,28,2.25,5.57,0.41,5.16,1.63
1233_Norman_Niles_#3_exit_rating,1233,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-21-14-47-45.mp4,23,6.23,12.44,1.49,10.95,2.59
1234_Norman_Niles_#3_entry_rating,1234,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-21-14-49-45.mp4,32,3.78,12.52,0.55,11.97,2.34
