ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
112_Norman_Niles_#3_entry_rating,112,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-07-52-45.mp4,1,3.71,3.71,3.71,0.0,0.0
112_Norman_Niles_#3_exit_rating,112,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-07-52-45.mp4,0,0.0,0.0,0.0,0.0,0.0
113_Norman_Niles_#3_entry_rating,113,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-07-53-45.mp4,0,0.0,0.0,0.0,0.0,0.0
113_Norman_Niles_#3_exit_rating,113,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-07-53-45.mp4,0,0.0,0.0,0.0,0.0,0.0
114_Norman_Niles_#3_entry_rating,114,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-07-54-45.mp4,1,7.27,7.27,7.27,0.0,0.0
114_Norman_Niles_#3_exit_rating,114,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-07-54-45.mp4,1,8.2,8.2,8.2,0.0,0.0
115_Norman_Niles_#3_entry_rating,115,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-07-55-45.mp4,0,0.0,0.0,0.0,0.0,0.0
115_Norman_Niles_#3_exit_rating,115,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-07-55-45.mp4,6,5.77,7.72,4.31,3.41,1.25
116_Norman_Niles_#3_entry_rating,116,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-07-56-45.mp4,0,0.0,0.0,0.0,0.0,0.0
116_Norman_Niles_#3_exit_rating,116,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-07-56-45.mp4,0,0.0,0.0,0.0,0.0,0.0
117_Norman_Niles_#3_entry_rating,117,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-07-57-45.mp4,0,0.0,0.0,0.0,0.0,0.0
117_Norman_Niles_#3_exit_rating,117,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-07-57-45.mp4,0,0.0,0.0,0.0,0.0,0.0
118_Norman_Niles_#3_entry_rating,118,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-07-58-45.mp4,0,0.0,0.0,0.0,0.0,0.0
118_Norman_Niles_#3_exit_rating,118,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-07-58-45.mp4,0,0.0,0.0,0.0,0.0,0.0
119_Norman_Niles_#3_entry_rating,119,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-07-59-45.mp4,0,0.0,0.0,0.0,0.0,0.0
119_Norman_Niles_#3_exit_rating,119,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-07-59-45.mp4,1,5.88,5.88,5.88,0.0,0.0
120_Norman_Niles_#3_entry_rating,120,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-08-00-45.mp4,0,0.0,0.0,0.0,0.0,0.0
120_Norman_Niles_#3_exit_rating,120,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-08-00-45.mp4,0,0.0,0.0,0.0,0.0,0.0
121_Norman_Niles_#3_entry_rating,121,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-08-01-45.mp4,0,0.0,0.0,0.0,0.0,0.0
121_Norman_Niles_#3_exit_rating,121,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-08-01-45.mp4,2,5.44,5.87,5.0,0.87,0.61
122_Norman_Niles_#3_entry_rating,122,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-08-02-45.mp4,0,0.0,0.0,0.0,0.0,0.0
122_Norman_Niles_#3_exit_rating,122,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-08-02-45.mp4,1,10.96,10.96,10.96,0.0,0.0
123_Norman_Niles_#3_entry_rating,123,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-08-03-45.mp4,1,4.56,4.56,4.56,0.0,0.0
123_Norman_Niles_#3_exit_rating,123,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-08-03-45.mp4,1,6.46,6.46,6.46,0.0,0.0
124_Norman_Niles_#3_entry_rating,124,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-08-04-45.mp4,1,9.55,9.55,9.55,0.0,0.0
124_Norman_Niles_#3_exit_rating,124,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-08-04-45.mp4,4,5.78,8.32,3.71,4.61,1.91
125_Norman_Niles_#3_entry_rating,125,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-08-05-45.mp4,0,0.0,0.0,0.0,0.0,0.0
