ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
15_Norman_Niles_#3_entry_rating,15,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-15-45.mp4,0,0.0,0.0,0.0,0.0,0.0
15_Norman_Niles_#3_exit_rating,15,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-15-45.mp4,2,6.55,10.4,2.69,7.71,5.45
16_Norman_Niles_#3_entry_rating,16,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-16-45.mp4,0,0.0,0.0,0.0,0.0,0.0
16_Norman_Niles_#3_exit_rating,16,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-16-45.mp4,1,9.19,9.19,9.19,0.0,0.0
17_Norman_Niles_#3_entry_rating,17,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-17-45.mp4,0,0.0,0.0,0.0,0.0,0.0
17_Norman_Niles_#3_exit_rating,17,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-17-45.mp4,1,3.71,3.71,3.71,0.0,0.0
18_Norman_Niles_#3_entry_rating,18,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-18-45.mp4,2,5.01,5.66,4.36,1.3,0.92
18_Norman_Niles_#3_exit_rating,18,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-18-45.mp4,2,5.4,8.89,1.91,6.98,4.94
19_Norman_Niles_#3_entry_rating,19,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-19-45.mp4,0,0.0,0.0,0.0,0.0,0.0
19_Norman_Niles_#3_exit_rating,19,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-19-45.mp4,1,8.11,8.11,8.11,0.0,0.0
20_Norman_Niles_#3_entry_rating,20,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-20-45.mp4,0,0.0,0.0,0.0,0.0,0.0
20_Norman_Niles_#3_exit_rating,20,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-20-45.mp4,0,0.0,0.0,0.0,0.0,0.0
21_Norman_Niles_#3_entry_rating,21,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-21-45.mp4,1,5.42,5.42,5.42,0.0,0.0
21_Norman_Niles_#3_exit_rating,21,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-21-45.mp4,0,0.0,0.0,0.0,0.0,0.0
22_Norman_Niles_#3_entry_rating,22,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-22-45.mp4,0,0.0,0.0,0.0,0.0,0.0
22_Norman_Niles_#3_exit_rating,22,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-22-45.mp4,1,4.86,4.86,4.86,0.0,0.0
23_Norman_Niles_#3_entry_rating,23,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-23-45.mp4,0,0.0,0.0,0.0,0.0,0.0
23_Norman_Niles_#3_exit_rating,23,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-23-45.mp4,0,0.0,0.0,0.0,0.0,0.0
24_Norman_Niles_#3_entry_rating,24,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-24-45.mp4,0,0.0,0.0,0.0,0.0,0.0
24_Norman_Niles_#3_exit_rating,24,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-24-45.mp4,1,6.01,6.01,6.01,0.0,0.0
25_Norman_Niles_#3_entry_rating,25,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-25-45.mp4,1,3.92,3.92,3.92,0.0,0.0
25_Norman_Niles_#3_exit_rating,25,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-25-45.mp4,1,11.57,11.57,11.57,0.0,0.0
26_Norman_Niles_#3_entry_rating,26,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-26-45.mp4,1,7.01,7.01,7.01,0.0,0.0
26_Norman_Niles_#3_exit_rating,26,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-26-45.mp4,0,0.0,0.0,0.0,0.0,0.0
27_Norman_Niles_#3_entry_rating,27,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-27-45.mp4,0,0.0,0.0,0.0,0.0,0.0
27_Norman_Niles_#3_exit_rating,27,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-27-45.mp4,2,8.67,9.07,8.28,0.79,0.56
28_Norman_Niles_#3_entry_rating,28,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-28-45.mp4,0,0.0,0.0,0.0,0.0,0.0
28_Norman_Niles_#3_exit_rating,28,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-28-45.mp4,0,0.0,0.0,0.0,0.0,0.0
29_Norman_Niles_#3_entry_rating,29,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-29-45.mp4,0,0.0,0.0,0.0,0.0,0.0
29_Norman_Niles_#3_exit_rating,29,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-29-45.mp4,0,0.0,0.0,0.0,0.0,0.0
30_Norman_Niles_#3_entry_rating,30,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-30-45.mp4,0,0.0,0.0,0.0,0.0,0.0
30_Norman_Niles_#3_exit_rating,30,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-30-45.mp4,2,7.95,12.09,3.81,8.27,5.85
31_Norman_Niles_#3_entry_rating,31,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-31-45.mp4,1,3.7,3.7,3.7,0.0,0.0
31_Norman_Niles_#3_exit_rating,31,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-31-45.mp4,0,0.0,0.0,0.0,0.0,0.0
32_Norman_Niles_#3_entry_rating,32,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-32-45.mp4,0,0.0,0.0,0.0,0.0,0.0
32_Norman_Niles_#3_exit_rating,32,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-32-45.mp4,2,7.19,7.45,6.93,0.53,0.37
33_Norman_Niles_#3_entry_rating,33,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-33-45.mp4,3,3.59,4.91,1.73,3.18,1.66
33_Norman_Niles_#3_exit_rating,33,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-33-45.mp4,0,0.0,0.0,0.0,0.0,0.0
34_Norman_Niles_#3_entry_rating,34,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-34-45.mp4,2,4.33,5.63,3.04,2.59,1.83
34_Norman_Niles_#3_exit_rating,34,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-34-45.mp4,1,6.17,6.17,6.17,0.0,0.0
35_Norman_Niles_#3_entry_rating,35,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-35-45.mp4,0,0.0,0.0,0.0,0.0,0.0
35_Norman_Niles_#3_exit_rating,35,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-35-45.mp4,2,7.37,7.7,7.03,0.67,0.47
36_Norman_Niles_#3_entry_rating,36,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-36-45.mp4,0,0.0,0.0,0.0,0.0,0.0
36_Norman_Niles_#3_exit_rating,36,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-36-45.mp4,0,0.0,0.0,0.0,0.0,0.0
37_Norman_Niles_#3_entry_rating,37,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-37-45.mp4,0,0.0,0.0,0.0,0.0,0.0
37_Norman_Niles_#3_exit_rating,37,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-37-45.mp4,2,8.04,8.56,7.52,1.04,0.74
38_Norman_Niles_#3_entry_rating,38,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-38-45.mp4,1,3.59,3.59,3.59,0.0,0.0
38_Norman_Niles_#3_exit_rating,38,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-38-45.mp4,1,7.43,7.43,7.43,0.0,0.0
39_Norman_Niles_#3_entry_rating,39,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-39-45.mp4,0,0.0,0.0,0.0,0.0,0.0
39_Norman_Niles_#3_exit_rating,39,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-39-45.mp4,0,0.0,0.0,0.0,0.0,0.0
40_Norman_Niles_#3_entry_rating,40,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-40-45.mp4,0,0.0,0.0,0.0,0.0,0.0
40_Norman_Niles_#3_exit_rating,40,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-40-45.mp4,1,11.26,11.26,11.26,0.0,0.0
41_Norman_Niles_#3_entry_rating,41,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-41-45.mp4,0,0.0,0.0,0.0,0.0,0.0
41_Norman_Niles_#3_exit_rating,41,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-41-45.mp4,1,4.94,4.94,4.94,0.0,0.0
42_Norman_Niles_#3_entry_rating,42,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-42-45.mp4,0,0.0,0.0,0.0,0.0,0.0
42_Norman_Niles_#3_exit_rating,42,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-42-45.mp4,1,9.1,9.1,9.1,0.0,0.0
43_Norman_Niles_#3_entry_rating,43,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-43-45.mp4,0,0.0,0.0,0.0,0.0,0.0
43_Norman_Niles_#3_exit_rating,43,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-43-45.mp4,0,0.0,0.0,0.0,0.0,0.0
44_Norman_Niles_#3_entry_rating,44,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-44-45.mp4,2,5.17,5.48,4.86,0.62,0.44
44_Norman_Niles_#3_exit_rating,44,Norman Niles #3,EXIT,normanniles3/normanniles3_2025-10-20-06-44-45.mp4,1,8.93,8.93,8.93,0.0,0.0
45_Norman_Niles_#3_entry_rating,45,Norman Niles #3,ENTRY,normanniles3/normanniles3_2025-10-20-06-45-45.mp4,1,5.58,5.58,5.58,0.0,0.0
