ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
3723_Norman_Niles_#4_entry_rating,3723,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-25-08-43-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3723_Norman_Niles_#4_exit_rating,3723,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-25-08-43-45.mp4,1,9.32,9.32,9.32,0.0,0.0
3724_Norman_Niles_#4_entry_rating,3724,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-25-08-44-45.mp4,1,2.13,2.13,2.13,0.0,0.0
3724_Norman_Niles_#4_exit_rating,3724,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-25-08-44-45.mp4,1,10.07,10.07,10.07,0.0,0.0
3725_Norman_Niles_#4_entry_rating,3725,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-25-08-45-45.mp4,1,6.38,6.38,6.38,0.0,0.0
3725_Norman_Niles_#4_exit_rating,3725,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-25-08-45-45.mp4,1,10.36,10.36,10.36,0.0,0.0
3726_Norman_Niles_#4_entry_rating,3726,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-25-08-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3726_Norman_Niles_#4_exit_rating,3726,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-25-08-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3727_Norman_Niles_#4_entry_rating,3727,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-25-08-47-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3727_Norman_Niles_#4_exit_rating,3727,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-25-08-47-45.mp4,1,7.89,7.89,7.89,0.0,0.0
3728_Norman_Niles_#4_entry_rating,3728,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-25-08-48-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3728_Norman_Niles_#4_exit_rating,3728,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-25-08-48-45.mp4,0,0.0,0.0,0.0,0.0,0.0
