ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
3169_Norman_Niles_#4_entry_rating,3169,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-17-45.mp4,16,0.75,2.22,0.29,1.94,0.52
3169_Norman_Niles_#4_exit_rating,3169,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-17-45.mp4,11,5.71,10.77,0.04,10.72,3.83
3170_Norman_Niles_#4_entry_rating,3170,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-18-45.mp4,7,0.73,2.93,0.18,2.75,0.98
3170_Norman_Niles_#4_exit_rating,3170,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-18-45.mp4,12,8.05,9.49,5.98,3.51,1.19
3171_Norman_Niles_#4_entry_rating,3171,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-19-45.mp4,21,0.76,2.7,0.1,2.6,0.68
3171_Norman_Niles_#4_exit_rating,3171,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-19-45.mp4,10,6.27,9.48,0.28,9.2,3.97
3172_Norman_Niles_#4_entry_rating,3172,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-20-45.mp4,24,0.84,2.8,0.32,2.48,0.58
3172_Norman_Niles_#4_exit_rating,3172,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-20-45.mp4,18,7.34,11.29,0.21,11.08,2.46
3173_Norman_Niles_#4_entry_rating,3173,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-21-45.mp4,16,0.93,2.56,0.31,2.25,0.53
3173_Norman_Niles_#4_exit_rating,3173,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-21-45.mp4,13,8.23,11.94,6.69,5.25,1.46
3174_Norman_Niles_#4_entry_rating,3174,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-22-45.mp4,12,1.21,4.61,0.24,4.37,1.2
3174_Norman_Niles_#4_exit_rating,3174,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-22-45.mp4,7,8.43,11.5,0.13,11.37,3.86
3175_Norman_Niles_#4_entry_rating,3175,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-23-45.mp4,6,0.44,0.56,0.3,0.26,0.11
3175_Norman_Niles_#4_exit_rating,3175,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-23-45.mp4,12,7.89,10.93,0.32,10.61,3.16
3176_Norman_Niles_#4_entry_rating,3176,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-24-45.mp4,17,1.01,2.44,0.17,2.27,0.62
3176_Norman_Niles_#4_exit_rating,3176,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-24-45.mp4,11,8.52,11.66,0.4,11.26,3.04
3177_Norman_Niles_#4_entry_rating,3177,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-25-45.mp4,12,2.14,11.95,0.12,11.83,4.23
3177_Norman_Niles_#4_exit_rating,3177,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-25-45.mp4,12,4.77,11.05,0.1,10.95,4.81
3178_Norman_Niles_#4_entry_rating,3178,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-26-45.mp4,15,0.68,2.49,0.23,2.27,0.65
3178_Norman_Niles_#4_exit_rating,3178,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-26-45.mp4,10,9.8,12.16,7.98,4.18,1.31
3179_Norman_Niles_#4_entry_rating,3179,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-27-45.mp4,18,1.45,3.13,0.28,2.84,0.91
3179_Norman_Niles_#4_exit_rating,3179,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-27-45.mp4,10,8.06,10.97,1.54,9.43,2.6
3180_Norman_Niles_#4_entry_rating,3180,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-28-45.mp4,21,1.23,2.71,0.23,2.49,0.73
3180_Norman_Niles_#4_exit_rating,3180,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-28-45.mp4,11,6.21,9.37,0.16,9.21,3.61
3181_Norman_Niles_#4_entry_rating,3181,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-29-45.mp4,14,1.6,11.25,0.1,11.16,2.83
3181_Norman_Niles_#4_exit_rating,3181,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-29-45.mp4,14,8.31,13.43,0.13,13.3,3.69
3182_Norman_Niles_#4_entry_rating,3182,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-30-45.mp4,17,1.57,13.01,0.23,12.78,3.01
3182_Norman_Niles_#4_exit_rating,3182,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-30-45.mp4,17,6.53,10.41,0.13,10.28,3.59
3183_Norman_Niles_#4_entry_rating,3183,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-31-45.mp4,12,0.63,1.41,0.08,1.34,0.43
3183_Norman_Niles_#4_exit_rating,3183,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-31-45.mp4,10,5.05,12.16,0.11,12.05,5.21
3184_Norman_Niles_#4_entry_rating,3184,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-24-11-32-45.mp4,17,0.77,2.16,0.27,1.89,0.58
3184_Norman_Niles_#4_exit_rating,3184,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-24-11-32-45.mp4,6,7.76,10.03,0.14,9.89,3.8
