ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh
3723_Norman_Niles_#2_entry_rating,3723,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-25-08-43-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3723_Norman_Niles_#2_exit_rating,3723,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-25-08-43-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3724_Norman_Niles_#2_entry_rating,3724,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-25-08-44-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3724_Norman_Niles_#2_exit_rating,3724,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-25-08-44-45.mp4,1,6.34,6.34,6.34,0.0,0.0
3725_Norman_Niles_#2_entry_rating,3725,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-25-08-45-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3725_Norman_Niles_#2_exit_rating,3725,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-25-08-45-45.mp4,1,9.3,9.3,9.3,0.0,0.0
3726_Norman_Niles_#2_entry_rating,3726,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-25-08-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3726_Norman_Niles_#2_exit_rating,3726,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-25-08-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3727_Norman_Niles_#2_entry_rating,3727,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-25-08-47-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3727_Norman_Niles_#2_exit_rating,3727,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-25-08-47-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3728_Norman_Niles_#2_entry_rating,3728,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-25-08-48-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3728_Norman_Niles_#2_exit_rating,3728,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-25-08-48-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3729_Norman_Niles_#2_entry_rating,3729,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-25-08-49-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3729_Norman_Niles_#2_exit_rating,3729,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-25-08-49-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3730_Norman_Niles_#2_entry_rating,3730,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-25-08-50-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3730_Norman_Niles_#2_exit_rating,3730,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-25-08-50-45.mp4,1,6.27,6.27,6.27,0.0,0.0
3731_Norman_Niles_#2_entry_rating,3731,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-25-08-51-45.mp4,0,0.0,0.0,0.0,0.0,0.0
3731_Norman_Niles_#2_exit_rating,3731,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-25-08-51-45.mp4,2,7.2,8.94,5.47,3.47,2.45
